category	description	cov	adv	free	bold	rank1	rank2	rank3	rank4	rank5	rank6	rank7	rank8	rank9	rank10	cov_us_year	cov_conversions_year
361022	Adapters: Electrical Thread	SC	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361022	Adapters: Electrical Thread	SO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361022	Adapters: Electrical Thread	UN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361022	Adapters: Electrical Thread	UT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361022	Adapters: Electrical Thread	WA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	AZ	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	CS	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	CT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	MI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	NA	3	14	3	0	0	0	0	0	0	0	0	0	0	4	1
361105	Adapters: Engine	NO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	ON	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	PR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	UN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361105	Adapters: Engine	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	AZ	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	CN	1	16	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	CS	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	DN	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	EM	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	EP	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	FL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	GA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	GT	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	IL	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0
95954723	Adapters: Ethernet	JN	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	JS	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	KY	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	MD	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	MI	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	MN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	NA	12	70	12	0	0	0	0	0	0	0	0	0	0	15	25
95954723	Adapters: Ethernet	NC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	NO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	NT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	NV	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	ON	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	OR	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	SC	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	UN	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	UT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	WI	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
95954723	Adapters: Ethernet	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	AB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	AK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	AL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	AR	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	AZ	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	BC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	CN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	CO	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	CS	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	CT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	DC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	DE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	DN	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	EP	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	FL	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	GT	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	GU	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	HI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	IA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	ID	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	IL	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	IN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	JN	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	JS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	KS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	KY	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	LA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	ME	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MI	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MN	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MO	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	MT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NA	5	22	5	0	0	0	0	0	0	0	0	0	0	31	68
361204	Adapters: Faucet	NB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	ND	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NO	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NT	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	NV	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	OK	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	ON	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	PE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	QC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	SC	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	SD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	SK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	SO	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	UN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	UT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	VA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	VT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WV	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361204	Adapters: Faucet	WY	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	AL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	AR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	AZ	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	CN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	CO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	CS	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	CT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	DE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	DN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	EM	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	FL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	GA	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	GT	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	IA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	IL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	IN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	KS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	KY	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	LA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	MD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	ME	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	MI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	MN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NA	2	17	2	0	0	0	0	0	0	0	0	0	0	6	24
361402	Adapters: Flexible Shaft	NC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NO	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NT	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	NV	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	OK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	ON	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	PR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	SC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	SO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	TN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	UN	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	UT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	VA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361402	Adapters: Flexible Shaft	WV	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	AB	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	AK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	AL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	AR	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	AZ	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	BC	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	CN	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	CO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	CS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	DC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	DE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	DN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	EP	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	FL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	GU	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	HI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	IA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	ID	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	IL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	IN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	JS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	KS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	KY	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	LA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MD	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	ME	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MN	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0
93840007	Adapters: Grinding Wheel	MO	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	MT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NA	2	13	2	0	0	0	0	0	0	0	0	0	0	8	21
93840007	Adapters: Grinding Wheel	NB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NC	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	ND	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NE	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NO	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	NV	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	OK	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	ON	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	PE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	QC	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	SC	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	SD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	SK	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	SO	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
93840007	Adapters: Grinding Wheel	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	UN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	UT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	VA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	VT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WV	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
93840007	Adapters: Grinding Wheel	WY	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	AB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	AZ	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	CN	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	CO	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3
97006303	Adapters: High Pressure	CS	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	EM	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	FL	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	GT	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	ID	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	IL	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	IN	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	JS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	KS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	KY	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	LA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	MD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	MI	3	0	3	0	0	0	0	0	0	0	0	0	0	1	1
97006303	Adapters: High Pressure	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	NA	11	12	11	0	0	0	0	0	0	0	0	0	0	17	52
97006303	Adapters: High Pressure	NO	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	NT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	SO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	UT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97006303	Adapters: High Pressure	WP	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	AB	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	AK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	AL	6	8	6	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	AR	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	AZ	3	10	3	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	BC	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	CN	5	11	5	0	0	0	0	0	0	0	0	0	0	3	5
361600	Adapters: Hose	CO	4	11	4	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	CS	19	24	19	0	0	0	0	0	0	0	0	0	0	1	0
361600	Adapters: Hose	CT	6	10	6	0	0	0	0	0	0	0	0	0	0	2	1
361600	Adapters: Hose	DC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	DE	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	DN	7	9	7	0	0	0	0	0	0	0	0	0	0	1	0
361600	Adapters: Hose	EM	6	15	6	0	0	0	0	0	0	0	0	0	0	0	0
361600	Adapters: Hose	EP	9	14	9	0	0	0	0	0	0	0	0	0	0	1	0
361600	Adapters: Hose	FL	13	17	13	0	0	0	0	0	0	0	0	0	0	6	3
361600	Adapters: Hose	GA	10	11	10	0	0	0	0	0	0	0	0	0	0	1	0
361600	Adapters: Hose	GT	9	26	9	0	0	0	0	0	0	0	0	0	0	1	0
